Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Transmission and Distribution Cost,5907.682744676669,8254.304726976916,9261.79625993835,10315.227325661806,11416.236045034673,15589.116768252112,37671.64324794297,51236.664855846735,61151.48735583543,71532.45426499449,87746.98552033768,71669.83353070955,71265.4824053118,70797.79867980644,70263.9062926801,69660.82594740603,68985.4717203268,59460.6548264672,49424.93488843345,38858.91080278247
Distribution Cost,4042.1052009492178,5948.713499787661,6496.620221270653,7070.220360334459,7670.456161316709,11320.904635033934,31265.113742517482,42594.081825146815,50171.71146792239,58110.83721985459,71173.0002267648,54993.286405075996,54709.90125824148,54377.9761224237,53995.26101191253,53559.423869571256,53068.047887455024,45799.80651667236,38134.98557954903,30058.29870234953
Transmission Cost,1865.5775437274517,2305.5912271892557,2765.1760386676965,3245.0069653273486,3745.7798837179644,4268.212133218179,6406.529505425492,8642.583030699918,10979.775887913043,13421.617045139896,16573.985293572885,16676.54712563356,16555.581147070327,16419.82255738274,16268.645280767569,16101.402077834784,15917.423832871775,13660.848309794845,11289.949308884417,8800.61210043294
Cumulative personal light-duty EV population,328.2619087143569,396.4095269714855,464.5571452286141,532.7047634857428,600.8523817428714,669.0,981.2,1293.4,1605.6000000000001,1917.8000000000002,2230.0,2161.8523817428713,2093.7047634857427,2025.557145228614,1957.4095269714853,1889.2619087143567,1577.0619087143566,1264.8619087143566,952.6619087143565,640.4619087143565
Cumulative personal light-duty LDV population,17018.0,17265.0,17564.0,17811.0,18084.0,18349.0,18579.0,18852.0,19108.0,19365.0,19552.0,19305.0,19006.0,18759.0,18486.0,18221.0,17991.0,17718.0,17462.0,17205.0
EV sales as % of total personal light-duty vehicles,0.002286937744971077,0.0039471542575805745,0.0038799600465229227,0.00382615340279202,0.003768392958257502,0.003713969058647804,0.016803918402497446,0.016560577127095272,0.01633870630102575,0.016121869351923574
Peak Demand 5-9 PM,0.18492487862825763,0.22331553468811244,0.26170619074796775,0.3000968468078221,0.338487502867677,0.376878158927532,0.5527546330937133,0.728631107259895,0.9045075814260765,1.080384055592258,1.2047218172893943,1.1730800760849467,1.1380382094666186,1.1036029386723207,1.0828124132279513,1.2082514012042502,0.9937921498488542,0.8392247590395375,0.6795930399337555,0.5204019767242617
Energy Supply Cost,79393.74011671022,99186.024898445,113845.23635439388,130412.58108610999,152035.745100356,186266.6193946455,294068.293294028,415062.66677219013,546175.951917825,681253.8023969992,930675.6882533814,938530.3245330128,942870.245547703,945874.5132831895,948088.7566575155,949037.5824313828,949255.5863065833,834784.2473791362,712633.0557824962,581784.0844995284
Energy Cost,47424.3933142497,63102.50736469205,75271.71138709632,91796.30537130612,112094.31519497996,142452.37846542933,229752.81525309494,337762.9568918918,457808.3643709838,578928.9598982047,817618.6643172337,833545.7425086907,838887.5286009384,842980.4619003115,845840.6201970355,847402.6194402437,847234.3822988687,746277.7585345267,637814.2512594212,521870.36596198933
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,31969.346802460306,36083.51753375326,38573.52496729772,38616.2757148038,39941.42990537586,43814.2409292167,64315.478040934286,77299.70988029845,88367.58754684028,102324.8424987966,113057.02393614822,104984.58202432227,103982.71694676478,102894.05138287744,102248.1364604802,101634.9629911389,102021.20400771404,88506.48884460992,74818.8045230745,59913.71853753991
