Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Vehicle sales,1505.628395311116,2636.3654829786938,2636.365482978692,2636.3654829786938,2636.3654829786938,2636.3654829786938,12078.199999999997,12078.199999999997,12078.199999999997,12078.199999999997,13583.828395311128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,256893.40394628653,362959.5905744358,404833.769702372,448618.01667270693,494380.4662797367,709577.7884722521,1779419.5402947916,2462943.570612083,2941031.807965417,3441646.545919409,4347188.503512423,3583283.3304724786,3567108.394096045,3547954.1233639484,3525683.220694009,3500153.4185875305,3471217.3256573398,3015516.6091552884,2535208.3377620773,2029354.7889475448
Distribution Cost,180343.18225268493,268354.2925081021,291370.3334047615,315465.6835277696,340679.92379674944,534440.2895516969,1516537.7193364317,2108306.8915292677,2490490.0874455213,2890905.612720544,3633233.4640225326,2864327.1999999504,2852304.638234965,2837890.744513791,2820973.466842509,2801436.641476328,2779159.8674061764,2415146.07992953,2031194.6287380191,1626536.138242919
Transmission Cost,76550.22169360159,94605.29806633366,113463.43629761049,133152.33314493732,153700.54248298725,175137.49892055523,262881.82095836,354636.67908281554,450541.72051989567,550740.9331988648,713955.0394898903,718956.1304725285,714803.7558610797,710063.3788501575,704709.7538515006,698716.7771112024,692057.4582511632,600370.5292257582,504013.7090240582,402818.6507046258
Cumulative personal light-duty EV population,12699.172585106533,15335.538068085227,17971.90355106392,20608.269034042612,23244.634517021306,25881.0,37959.2,50037.399999999994,62115.59999999999,74193.79999999999,86272.0,83635.6345170213,80999.2690340426,78362.90355106391,75726.53806808521,73090.17258510651,61011.972585106516,48933.77258510652,36855.57258510652,24777.372585106525
Cumulative personal light-duty LDV population,705637.0,715896.0,728287.0,738550.0,749872.0,760841.0,770394.0,781717.0,792332.0,802952.0,810732.0,800473.0,788082.0,777819.0,766497.0,755528.0,745975.0,734652.0,724037.0,713417.0
EV sales as % of total personal light-duty vehicles,0.0021337152038670253,0.0036826096010854842,0.003619954060663848,0.003569650643800276,0.003515753999320809,0.003465067580452018,0.015677951801286092,0.015450860093870285,0.015243862421308235,0.015042244119200148
Peak Demand 5-9 PM,5.798982680752128,7.0042296632899665,8.209960140784244,9.529622437289733,10.860278912937146,11.820678681816977,17.33717809276405,22.85367750371134,28.430855704830556,36.5087900854045,43.40480783649692,42.298525434599455,41.08851282020091,39.89600928934565,39.03164203417745,39.53626352485625,36.17803986965497,30.761464750493626,25.244965339546603,19.730199513942615
Energy Supply Cost,3197851.739609615,3960458.3803277025,4511258.790538309,5137521.630767312,5959890.454853165,7277178.179960501,11472030.530842949,16165773.24037087,21248852.885342248,26456898.28509874,35965203.10111191,36273495.00331628,36437534.399421066,36549159.84139516,36629194.90199144,36659863.13933637,36661651.045975454,32209176.31790384,27460257.766610675,22376782.80880617
Energy Cost,1886053.903381478,2507026.883973099,2985114.2107943473,3635932.4854861223,4432608.692405212,5628811.625239252,9090159.691977434,13346425.756965509,18073244.154846527,22832259.512959655,31675471.95742415,32284613.832946442,32476817.9148233,32619485.020665284,32713141.774213463,32755561.30414677,32729898.54506233,28736299.27497544,24446859.273577172,19862126.29607778
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,1311797.8362281385,1453431.496354608,1526144.5797439667,1501589.1452811745,1527281.7624479523,1648366.554721268,2381870.8388655283,2819347.483405349,3175608.730495769,3624638.7721390715,4289731.14368771,3988881.1703698076,3960716.4845977724,3929674.820729882,3916053.12777799,3904301.8351895004,3931752.500913129,3472877.042928383,3013398.4930334897,2514656.51272838
