Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Distribution Cost,553030.7461818531,912597.5706675708,938438.3065250161,965259.7594916289,993090.8238715671,3366649.9521755697,10813957.892391762,17659556.600019943,21409014.205710612,25302816.221060038,32410173.378548104,28498739.370288603,28249370.667499907,27978627.722550303,27685755.29577616,27369976.533803567,27030492.31907234,23426804.143598758,19668156.244176164,15749791.713854076
Transmission Cost,424777.3107186663,523528.66763889923,626168.3219701601,732814.5656720896,843588.9138170909,958616.1872957344,1434935.3873883195,1930472.140650597,2445816.0805539307,2981572.972583458,3882530.615065858,3899485.448992849,3867183.763799213,3831896.4656317406,3793514.247417484,3751924.582033264,3707011.6028389535,3212002.40522982,2695025.7189226644,2155386.549556287
Cumulative personal light-duty EV population,64360.92382996227,77722.33906396982,91083.75429797737,104445.16953198492,117806.58476599248,131168.0,192380.0,253592.0,314804.0,376016.0,437228.0,423866.5847659925,410505.16953198495,397143.75429797743,383782.3390639699,370420.9238299624,309208.9238299624,247996.92382996238,186784.92382996238,125572.92382996238
Cumulative personal light-duty LDV population,2630793.0,2669044.0,2715239.0,2753501.0,2795713.0,2836609.0,2872226.0,2914440.0,2954015.0,2993607.0,3022616.0,2984365.0,2938170.0,2899908.0,2857696.0,2816800.0,2781183.0,2738969.0,2699394.0,2659802.0
EV sales as % of total personal light-duty vehicles,0.002900534015668477,0.005006067803306185,0.004920898393845828,0.004852518751221646,0.004779251387394755,0.004710347895676677,0.0213116934391653,0.021003005723226418,0.020721628021523247,0.020447573779724594
Peak Demand 5-9 PM,28.71634673205995,34.685128555184306,40.656461130965575,47.22885869459293,53.859257756043,58.53631011518881,85.85337384087588,113.17043756656341,140.80761629333685,181.63767390432653,218.88361446742132,212.764198788023,206.76270168326616,200.87635507668912,197.1801933252143,202.7456456853602,182.2704215598065,155.63315811233042,128.3160943866431,101.01580866313034
Energy Supply Cost,15842126.485171905,19820617.60313285,22612501.8013813,26239329.672048233,30983000.279323287,38228917.10111773,60583423.60711103,86154961.4315948,114121081.55784269,142620347.82326326,195410693.9147138,196933493.47627833,197504359.94639617,197813896.05175734,197955856.78574756,197849435.3316186,197576279.57901838,173375383.06133258,147636971.76061812,120176661.37157258
Energy Cost,10006761.382554224,13290116.628707245,15687998.160002159,19361052.77359683,23921745.835372116,30538443.309142463,49372116.69579714,72769391.87789935,98916337.77597854,125121997.30853745,174636833.86667985,177618077.25769138,178328085.4677921,178790811.8795036,179001776.51983893,178955476.4879068,178552956.56642607,156589222.71916437,133092550.37204391,108066043.77352098
GHG Cost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capacity Cost,5835365.102617654,6530500.974425601,6924503.6413792,6878276.898451428,7061254.443951161,7690473.791975148,11211306.911313914,13385569.553695606,15204743.78186418,17498350.514725547,20773860.048034146,19315416.218587026,19176274.478604134,19023084.172253624,18954080.26590856,18893958.8437118,19023323.01259206,16786160.342168503,14544421.388574427,12110617.598051565
